path,object_exist,x,y,w,h
Object/821.png,1,178,143,296,455
Object/822.png,1,138,194,367,339
Object/823.png,1,64,55,494,456
Object/824.png,1,511,460,77,114
Object/825.png,1,71,91,130,125
Object/826.png,1,78,145,421,437
Object/827.png,1,239,319,139,193
Object/828.png,1,483,13,81,196
Object/829.png,1,219,230,334,359
Object/830.png,1,252,229,171,138
Object/831.png,1,89,53,447,394
Object/832.png,1,96,118,395,200
Object/833.png,1,190,450,207,62
Object/834.png,1,2,73,492,466
Object/835.png,1,126,159,341,426
Object/836.png,1,51,246,339,267
Object/837.png,1,31,146,439,451
Object/838.png,1,232,161,209,337
Object/839.png,1,71,41,470,256
Object/840.png,1,125,11,273,325
Object/841.png,1,23,25,244,418
Object/842.png,1,255,367,177,178
Object/843.png,1,203,193,135,82
Object/844.png,1,144,69,126,278
Object/845.png,1,170,263,240,281
Object/846.png,1,109,73,365,375
Object/847.png,1,140,55,398,340
Object/848.png,1,71,36,275,349
Object/849.png,1,131,61,401,309
Object/850.png,1,105,139,293,420
Object/851.png,1,408,43,75,115
Object/852.png,1,434,160,109,100
Object/853.png,1,55,382,200,184
Object/854.png,1,206,63,68,101
Object/855.png,1,277,214,313,302
Object/856.png,1,318,69,212,220
Object/857.png,1,62,234,170,236
Object/858.png,1,156,182,159,384
Object/859.png,1,96,221,272,292
Object/860.png,1,199,89,334,269
Object/861.png,1,303,43,240,211
Object/862.png,1,17,0,484,246
Object/863.png,1,215,230,253,76
Object/864.png,1,57,212,318,301
Object/865.png,1,336,301,229,286
Object/866.png,1,56,251,244,192
Object/867.png,1,358,214,115,119
Object/868.png,1,327,208,106,171
Object/869.png,1,81,160,473,258
Object/870.png,1,73,268,229,273
Object/871.png,1,164,105,151,258
Object/872.png,1,110,84,289,290
Object/873.png,1,76,302,357,216
Object/874.png,1,383,130,140,309
Object/875.png,1,180,196,295,345
Object/876.png,1,51,12,231,238
Object/877.png,1,121,188,438,374
Object/878.png,1,181,51,239,303
Object/879.png,1,11,76,335,258
Object/880.png,1,195,66,345,495
Object/881.png,1,69,268,111,171
Object/882.png,1,111,281,328,303
Object/883.png,1,92,133,491,454
Object/884.png,1,3,140,225,332
Object/885.png,1,406,113,176,170
Object/886.png,1,71,216,283,294
Object/887.png,1,80,223,239,332
Object/888.png,1,256,231,97,236
Object/889.png,1,218,127,147,158
Object/890.png,1,3,105,495,399
Object/891.png,1,126,55,252,222
Object/892.png,1,253,363,239,121
Object/893.png,1,149,99,355,108
Object/894.png,1,6,138,344,326
Object/895.png,1,85,165,277,346
Object/896.png,1,185,91,400,315
Object/897.png,1,93,58,407,419
Object/898.png,1,189,265,66,107
Object/899.png,1,128,92,124,67
Object/900.png,1,179,362,127,151
Object/901.png,1,231,135,264,452
Object/902.png,1,86,7,412,413
Object/903.png,1,83,107,437,265
Object/904.png,1,359,312,110,244
Object/905.png,1,260,169,278,325
Object/906.png,1,43,112,213,219
Object/907.png,1,151,215,230,196
Object/908.png,1,252,289,242,307
Object/909.png,1,55,31,319,245
Object/910.png,1,253,100,124,178
Object/911.png,1,214,301,112,172
Object/912.png,1,87,182,433,400
Object/913.png,1,110,22,489,452
Object/914.png,1,231,143,296,436
Object/915.png,1,124,111,379,366
Object/916.png,1,219,55,320,332
Object/917.png,1,11,157,200,278
Object/918.png,1,266,61,167,404
Object/919.png,1,431,157,122,131
Object/920.png,1,287,305,248,200
Object/921.png,1,207,285,353,311
Object/922.png,1,145,140,183,93
Object/923.png,1,255,501,247,75
Object/924.png,1,52,53,490,464
Object/925.png,1,313,78,161,201
Object/926.png,1,130,256,251,197
Object/927.png,1,216,310,194,200
Object/928.png,1,366,85,223,360
Object/929.png,1,327,228,244,133
Object/930.png,1,440,354,110,131
Object/931.png,1,71,2,285,487
Object/932.png,1,29,48,471,472
Object/933.png,1,26,106,399,242
Object/934.png,1,337,239,161,356
Object/935.png,1,175,2,299,349
Object/936.png,1,120,267,142,146
Object/937.png,1,95,165,456,389
Object/938.png,1,89,62,393,499
Object/939.png,1,182,30,349,268
Object/940.png,1,167,12,245,352
Object/941.png,1,404,294,67,103
Object/942.png,1,317,156,200,184
Object/943.png,1,348,424,187,172
Object/944.png,1,155,245,175,258
Object/945.png,1,191,272,223,215
Object/946.png,1,139,91,134,139
Object/947.png,1,222,157,307,426
Object/948.png,1,64,221,124,300
Object/949.png,1,123,76,343,369
Object/950.png,1,134,134,321,259
Object/951.png,1,260,321,207,182
Object/952.png,1,4,274,441,224
Object/953.png,1,10,372,289,87
Object/954.png,1,204,0,353,334
Object/955.png,1,178,2,358,447
Object/956.png,1,439,209,153,120
Object/957.png,1,148,174,400,411
Object/958.png,1,104,132,204,330
Object/959.png,1,140,61,443,241
Object/960.png,1,168,61,272,324
Object/961.png,1,221,108,145,248
Object/962.png,1,335,347,237,238
Object/963.png,1,101,261,454,275
Object/964.png,1,278,285,110,244
Object/965.png,1,40,218,303,354
Object/966.png,1,125,9,410,421
Object/967.png,1,159,142,326,278
Object/968.png,1,124,151,325,413
Object/969.png,1,423,22,127,97
Object/970.png,1,219,233,202,290
Object/971.png,1,147,119,298,458
Object/972.png,1,70,136,330,305
Object/973.png,1,39,340,171,158
Object/974.png,1,186,72,255,376
Object/975.png,1,121,163,278,268
Object/976.png,1,232,323,185,192
Object/977.png,1,188,74,155,216
Object/978.png,1,297,84,117,283
Object/979.png,1,88,165,374,402
Object/980.png,1,83,104,426,344
Object/981.png,1,70,183,305,269
Object/982.png,1,22,8,366,186
Object/983.png,1,118,209,205,62
Object/984.png,1,113,216,103,97
Object/985.png,1,136,112,334,418
Object/986.png,1,101,118,209,164
Object/987.png,1,56,37,445,458
Object/988.png,1,71,41,234,378
Object/989.png,1,4,79,353,192
Object/990.png,1,357,291,96,115
Object/991.png,1,229,96,251,429
Object/992.png,1,89,83,120,121
Object/993.png,1,297,288,154,93
Object/994.png,1,87,31,57,126
Object/995.png,1,200,141,314,367
Object/996.png,1,231,383,182,187
Object/997.png,1,212,142,119,101
Object/998.png,1,134,36,296,376
Object/999.png,1,59,414,216,166
Object/1000.png,1,113,198,227,326
Object/1001.png,1,268,151,196,301
Object/1002.png,1,228,244,136,125
Object/1003.png,1,447,329,150,138
Object/1004.png,1,262,135,82,122
Object/1005.png,1,27,171,414,400
Object/1006.png,1,6,173,215,223
Object/1007.png,1,328,289,154,214
Object/1008.png,1,116,9,165,399
Object/1009.png,1,369,213,230,247
Object/1010.png,1,136,191,342,276
Object/1011.png,1,238,311,295,260
Object/1012.png,1,190,139,330,167
Object/1013.png,1,36,137,411,125
Object/1014.png,1,120,145,125,118
Object/1015.png,1,282,4,287,359
Object/1016.png,1,17,159,327,257
Object/1017.png,1,42,42,444,456
Object/1018.png,1,136,94,298,480
Object/1019.png,1,0,139,462,252
Object/1020.png,1,72,23,362,431
Object/1021.png,1,205,154,219,374
Object/1022.png,1,121,176,320,321
Object/1023.png,1,154,71,406,246
Object/1024.png,1,177,120,151,333
Object/1025.png,1,252,81,163,191
Object/1026.png,1,120,115,331,340
Object/1027.png,1,93,78,246,210
Object/1028.png,1,167,49,337,428
Object/1029.png,1,384,32,160,123
Object/1030.png,1,392,252,170,245
Object/1031.png,1,255,242,163,250
Object/1032.png,1,38,68,370,342
Object/1033.png,1,69,68,312,288
Object/1034.png,1,261,12,315,464
Object/1035.png,1,429,21,130,125
Object/1036.png,1,175,64,284,295
Object/1037.png,1,329,76,139,193
Object/1038.png,1,477,22,70,170
Object/1039.png,1,161,116,203,218
Object/1040.png,1,238,423,197,159
Object/1041.png,1,98,207,175,154
Object/1042.png,1,323,28,202,102
Object/1043.png,1,0,386,275,83
Object/1044.png,1,120,254,297,281
Object/1045.png,1,125,57,386,483
Object/1046.png,1,61,30,354,278
Object/1047.png,1,306,75,192,198
Object/1048.png,1,45,35,193,311
Object/1049.png,1,92,21,413,225
Object/1050.png,1,118,107,365,434
Object/1051.png,1,351,187,211,361
Object/1052.png,1,78,45,495,497
Object/1053.png,1,29,173,496,301
Object/1054.png,1,304,24,172,381
Object/1055.png,1,269,132,318,371
Object/1056.png,1,110,160,343,353
Object/1057.png,1,8,121,467,399
Object/1058.png,1,107,228,291,369
Object/1059.png,1,31,419,170,131
Object/1060.png,1,164,0,241,346
Object/1061.png,1,267,98,248,380
Object/1062.png,1,107,155,419,387
Object/1063.png,1,148,185,334,308
Object/1064.png,1,391,261,198,292
Object/1065.png,1,87,81,470,454
Object/1066.png,1,3,111,451,468
Object/1067.png,1,211,43,349,484
Object/1068.png,1,423,221,152,369
Object/1069.png,1,30,76,390,419
Object/1070.png,1,269,27,223,180
Object/1071.png,1,111,68,340,300
Object/1072.png,1,151,409,152,77
Object/1073.png,1,49,383,233,70
Object/1074.png,1,80,34,426,404
Object/1075.png,1,87,13,361,451
Object/1076.png,1,235,235,310,244
Object/1077.png,1,57,17,472,485
Object/1078.png,1,225,411,99,160
Object/1079.png,1,12,237,192,104
Object/1080.png,1,35,412,98,117
Object/1081.png,1,175,12,267,456
Object/1082.png,1,174,286,209,210
Object/1083.png,1,100,179,488,296
Object/1084.png,1,39,33,181,400
Object/1085.png,1,123,137,355,415
Object/1086.png,1,170,9,360,370
Object/1087.png,1,31,24,489,417
Object/1088.png,1,26,328,127,161
Object/1089.png,1,62,307,360,277
Object/1090.png,1,202,81,289,415
Object/1091.png,1,189,113,158,243
Object/1092.png,1,152,437,162,149
Object/1093.png,1,42,126,396,366
Object/1094.png,1,250,146,170,251
Object/1095.png,1,304,45,221,213
Object/1096.png,1,21,256,286,297
Object/1097.png,1,205,90,157,218
Object/1098.png,1,478,260,41,100
Object/1099.png,1,172,201,271,291
Object/1100.png,1,380,148,185,149
Object/1101.png,1,38,100,488,430
Object/1102.png,1,301,119,216,109
Object/1103.png,1,102,27,245,74
Object/1104.png,1,30,27,467,442
Object/1105.png,1,152,66,318,397
Object/1106.png,1,354,140,190,149
Object/1107.png,1,128,252,273,281
Object/1108.png,1,261,77,236,381
Object/1109.png,1,156,227,189,103
Object/1110.png,1,302,108,239,285
Object/1111.png,1,202,298,133,228
Object/1112.png,1,109,83,379,380
Object/1113.png,1,275,184,277,168
Object/1114.png,1,8,107,215,475
Object/1115.png,1,329,285,222,259
Object/1116.png,1,70,176,239,246
Object/1117.png,1,198,47,328,280
Object/1118.png,1,165,135,175,222
Object/1119.png,1,74,317,254,195
Object/1120.png,1,186,214,249,357
Object/1121.png,1,147,164,146,224
Object/1122.png,1,291,17,226,208
Object/1123.png,1,122,120,403,372
Object/1124.png,1,91,46,204,301
Object/1125.png,1,156,210,257,248
Object/1126.png,1,193,209,361,375
Object/1127.png,1,236,350,75,104
Object/1128.png,1,2,419,70,169
Object/1129.png,1,13,210,307,330
Object/1130.png,1,273,135,175,141
Object/1131.png,1,176,77,244,215
Object/1132.png,1,51,386,278,141
Object/1133.png,1,70,206,485,147
Object/1134.png,1,79,36,344,326
Object/1135.png,1,199,89,395,494
Object/1136.png,1,28,124,188,148
Object/1137.png,1,116,82,475,488
Object/1138.png,1,9,52,254,410
Object/1139.png,1,29,173,299,163
Object/1140.png,1,240,315,169,202
Object/1141.png,1,32,135,249,426
Object/1142.png,1,76,230,118,119
Object/1143.png,1,163,362,289,175
Object/1144.png,1,321,32,192,425
Object/1145.png,1,158,204,252,294
Object/1146.png,1,76,161,389,400
Object/1147.png,1,144,164,145,123
Object/1148.png,1,213,351,195,248
Object/1149.png,1,52,295,389,299
Object/1150.png,1,239,154,198,284
Object/1151.png,1,176,266,148,228
Object/1152.png,1,188,298,152,140
Object/1153.png,1,21,169,314,290
Object/1154.png,1,0,103,199,294
Object/1155.png,1,215,40,347,335
Object/1156.png,1,16,32,430,446
Object/1157.png,1,156,140,235,326
Object/1158.png,1,103,68,97,235
Object/1159.png,1,197,48,370,398
Object/1160.png,1,173,134,377,304
Object/1161.png,1,35,124,394,347
Object/1162.png,1,363,226,159,80
Object/1163.png,1,81,497,185,56
Object/1164.png,1,13,259,351,332
Object/1165.png,1,198,43,314,393
Object/1166.png,1,66,12,455,358
Object/1167.png,1,68,384,196,202
Object/1168.png,1,130,79,307,495
Object/1169.png,1,224,348,344,187
Object/1170.png,1,121,30,351,418
Object/1171.png,1,393,85,173,296
Object/1172.png,1,44,85,415,416
Object/1173.png,1,85,71,355,215
Object/1174.png,1,368,74,207,458
Object/1175.png,1,32,402,165,193
Object/1176.png,1,41,451,104,107
Object/1177.png,1,83,11,297,253
Object/1178.png,1,124,14,191,243
Object/1179.png,1,280,195,190,146
Object/1180.png,1,77,105,341,490
Object/1181.png,1,69,75,292,448
Object/1182.png,1,33,385,113,104
Object/1183.png,1,219,44,252,233
Object/1184.png,1,292,52,212,312
Object/1185.png,1,90,79,265,256
Object/1186.png,1,335,325,230,239
Object/1187.png,1,138,61,344,477
Object/1188.png,1,14,240,114,277
Object/1189.png,1,242,251,115,124
Object/1190.png,1,93,103,468,378
Object/1191.png,1,120,103,363,320
Object/1192.png,1,17,230,400,203
Object/1193.png,1,235,503,210,63
Object/1194.png,1,81,12,446,422
Object/1195.png,1,54,79,249,311
Object/1196.png,1,60,197,397,312
Object/1197.png,1,29,26,405,416
Object/1198.png,1,273,14,299,483
Object/1199.png,1,89,482,174,94
Object/1200.png,1,101,38,374,445
Object/1201.png,1,29,225,214,367
Object/1202.png,1,323,210,151,152
Object/1203.png,1,127,93,471,286
Object/1204.png,1,439,2,67,148
Object/1205.png,1,57,107,232,271
Object/1206.png,1,276,389,116,120
Object/1207.png,1,367,155,164,140
Object/1208.png,1,98,110,332,421
Object/1209.png,1,268,170,313,241
Object/1210.png,1,289,114,246,353
Object/1211.png,1,45,137,272,417
Object/1212.png,1,447,251,148,136
Object/1213.png,1,133,214,360,332
Object/1214.png,1,159,83,242,357
Object/1215.png,1,27,327,210,203
Object/1216.png,1,184,210,267,277
Object/1217.png,1,329,218,213,296
Object/1218.png,1,59,292,115,279
Object/1219.png,1,197,178,213,229
Object/1220.png,1,165,244,218,176
Object/1221.png,1,143,11,327,288
Object/1222.png,1,23,108,469,238
Object/1223.png,1,132,438,384,116
Object/1224.png,1,164,87,289,274
Object/1225.png,1,232,14,289,361
Object/1226.png,1,171,399,209,164
Object/1227.png,1,7,310,235,242
Object/1228.png,1,108,197,71,115
Object/1229.png,1,12,29,413,225
Object/1230.png,1,336,172,88,105
Object/1231.png,1,37,132,108,185
Object/1232.png,1,1,127,291,292
Object/1233.png,1,15,345,414,251
Object/1234.png,1,131,62,51,114
Object/1235.png,1,416,119,100,117
Object/1236.png,1,0,89,481,494
Object/1237.png,1,54,58,445,380
Object/1238.png,1,338,164,208,264
Object/1239.png,1,209,101,385,296
Object/1240.png,1,131,179,287,412
Object/1241.png,1,205,417,105,161
Object/1242.png,1,121,18,211,195
Object/1243.png,1,323,169,198,183
Object/1244.png,1,94,46,231,341
Object/1245.png,1,70,5,429,415
Object/1246.png,1,208,226,354,367
Object/1247.png,1,452,178,75,104
Object/1248.png,1,366,426,50,121
Object/1249.png,1,105,134,164,177
Object/1250.png,1,97,283,258,208
Object/1251.png,1,53,65,480,423
Object/1252.png,1,93,251,379,192
Object/1253.png,1,163,330,403,122
Object/1254.png,1,126,37,270,256
Object/1255.png,1,236,140,324,405
Object/1256.png,1,12,105,301,237
Object/1257.png,1,171,16,314,323
Object/1258.png,1,16,316,123,199
Object/1259.png,1,354,421,220,120
Object/1260.png,1,84,33,400,476
Object/1261.png,1,346,144,251,430
Object/1262.png,1,198,20,220,221
Object/1263.png,1,307,372,177,107
Object/1264.png,1,231,58,184,407
Object/1265.png,1,134,121,268,313
Object/1266.png,1,426,149,104,107
Object/1267.png,1,139,112,274,234
Object/1268.png,1,75,171,265,337
Object/1269.png,1,170,376,195,150
Object/1270.png,1,29,91,265,380
Object/1271.png,1,164,121,99,152
Object/1272.png,1,22,151,167,154
Object/1273.png,1,355,396,197,182
Object/1274.png,1,116,69,276,407
Object/1275.png,1,120,50,461,446
Object/1276.png,1,32,5,473,491
Object/1277.png,1,21,107,349,484
Object/1278.png,1,155,54,174,420
Object/1279.png,1,209,110,366,393
Object/1280.png,1,144,285,235,189
Object/1281.png,1,145,123,261,230
Object/1282.png,1,79,207,132,67
Object/1283.png,1,170,188,380,115
Object/1284.png,1,58,220,351,332
Object/1285.png,1,173,0,305,381
Object/1286.png,1,166,230,275,216
Object/1287.png,1,218,210,337,347
Object/1288.png,1,287,110,211,340
Object/1289.png,1,121,305,387,211
Object/1290.png,1,270,88,293,349
Object/1291.png,1,396,74,197,337
Object/1292.png,1,51,182,246,247
Object/1293.png,1,284,103,148,89
Object/1294.png,1,178,206,118,261
Object/1295.png,1,97,266,180,211
Object/1296.png,1,394,30,172,177
Object/1297.png,1,146,212,319,272
Object/1298.png,1,288,115,106,135
Object/1299.png,1,283,320,221,170
Object/1300.png,1,238,221,157,225
Object/1301.png,1,276,5,300,461
Object/1302.png,1,80,154,462,427
Object/1303.png,1,267,316,248,229
Object/1304.png,1,199,53,314,463
Object/1305.png,1,29,23,325,314
Object/1306.png,1,77,125,443,460
Object/1307.png,1,116,94,164,228
Object/1308.png,1,440,150,101,246
Object/1309.png,1,341,91,145,156
Object/1310.png,1,40,245,388,313
Object/1311.png,1,18,15,446,393
Object/1312.png,1,26,398,360,183
Object/1313.png,1,184,257,371,112
Object/1314.png,1,62,151,303,287
Object/1315.png,1,174,45,389,486
Object/1316.png,1,61,165,475,374
Object/1317.png,1,245,202,120,124
Object/1318.png,1,93,77,173,280
Object/1319.png,1,270,415,245,133
Object/1320.png,1,79,81,281,335
Object/1321.png,1,16,26,258,441
Object/1322.png,1,74,56,403,404
Object/1323.png,1,120,269,438,266
Object/1324.png,1,217,165,130,287
Object/1325.png,1,90,335,168,197
Object/1326.png,1,164,141,274,282
Object/1327.png,1,163,208,398,340
Object/1328.png,1,231,191,139,177
Object/1329.png,1,131,185,463,356
Object/1330.png,1,328,118,146,210
Object/1331.png,1,68,133,146,225
Object/1332.png,1,160,270,274,253
Object/1333.png,1,382,328,199,184
Object/1334.png,1,299,118,282,415
Object/1335.png,1,86,83,409,395
Object/1336.png,1,245,59,217,225
Object/1337.png,1,153,58,296,411
Object/1338.png,1,309,346,50,123
Object/1339.png,1,174,250,124,134
Object/1340.png,1,104,32,431,348
Object/1341.png,1,218,96,324,286
Object/1342.png,1,113,242,466,236
Object/1343.png,1,272,69,222,67
Object/1344.png,1,445,407,112,106
Object/1345.png,1,5,17,249,311
Object/1346.png,1,113,126,364,286
Object/1347.png,1,88,148,329,338
Object/1348.png,1,170,113,283,456
Object/1349.png,1,3,149,221,120
Object/1350.png,1,212,172,322,383
Object/1351.png,1,86,284,98,169
Object/1352.png,1,111,76,468,469
Object/1353.png,1,107,301,122,74
Object/1354.png,1,318,160,145,321
Object/1355.png,1,224,87,217,254
Object/1356.png,1,158,272,275,283
Object/1357.png,1,200,175,272,232
Object/1358.png,1,189,84,385,489
Object/1359.png,1,26,27,469,361
Object/1360.png,1,125,225,93,134
Object/1361.png,1,178,115,313,480
Object/1362.png,1,264,48,330,305
Object/1363.png,1,109,36,487,450
Object/1364.png,1,440,69,140,207
Object/1365.png,1,88,369,108,104
Object/1366.png,1,58,116,348,361
Object/1367.png,1,299,189,240,333
Object/1368.png,1,45,130,154,373
Object/1369.png,1,259,192,122,132
Object/1370.png,1,53,92,476,384
Object/1371.png,1,71,190,365,322
Object/1372.png,1,346,517,118,60
Object/1373.png,1,10,387,261,79
Object/1374.png,1,133,36,346,328
Object/1375.png,1,391,241,135,169
Object/1376.png,1,68,196,355,279
Object/1377.png,1,164,4,400,411
Object/1378.png,1,272,67,294,475
Object/1379.png,1,266,310,100,54
Object/1380.png,1,249,243,264,314
Object/1381.png,1,102,184,214,366
Object/1382.png,1,217,26,376,377
Object/1383.png,1,278,167,160,97
Object/1384.png,1,195,37,154,341
Object/1385.png,1,43,126,365,426
Object/1386.png,1,471,197,111,114
Object/1387.png,1,164,328,108,92
Object/1388.png,1,66,102,384,487
Object/1389.png,1,331,110,209,161
Object/1390.png,1,78,57,328,470
